股票编号,年份（年末）,总股本,每股资本公积,每股未分配利润,基本每股收益,基本每股收益同比增长(%),每股净资产,每股现金流,每股营业收入,摊薄净资产收益率同比增长(%),净利润同比增长,上市年限,交通运输、仓储和邮政业,住宿和餐饮业,信息传输、软件和信息技术服务业,制造业,房地产业,批发和零售业,电力、热力、燃气及水生产和供应业,综合,采矿业,是否有行业龙头概念,股价（年末最后20个交易日收盘价加权平均）,股价年化波动率,本年送转比例,近两年送转比例平均,次年是否高送转
40,5,1719160378.0,0.9722,1.2262,0.02,-87.5,3.3573,-0.0012,1.3555,-88.9429,-95.0666,14,0,0,0,1,0,0,0,0,0,1,8.235309035236655,0.6596820099264584,0.0,0.0,0.0
40,6,1719160378.0,0.9722,1.265,0.04,100.0,3.3947,-0.3833,1.3933,115.094,130.9021,15,0,0,0,1,0,0,0,0,0,1,5.964138445676291,0.5011474840377463,0.022000000000000002,0.011000000000000001,1.0
41,2,1300530485.0,0.0442,1.3076,0.4,-28.5714,2.5772,0.3774,10.269,-39.4028,-30.0172,10,0,0,0,1,0,0,0,0,0,1,2.1782817753271995,0.2826021670577433,1.0,0.5,0.0
41,3,1326092985.0,0.0439,0.6828,0.43,7.5,1.9716,-0.711,10.082,39.4422,8.8411,11,0,0,0,1,0,0,0,0,0,1,2.7390261748431453,0.4368035277307728,0.13,0.565,1.0
41,4,1326092985.0,0.0566,0.937,0.43,0.0,2.2622,0.0182,8.7178,-13.3819,1.4428,12,0,0,0,1,0,0,0,0,0,1,3.754884697039413,0.33134854804525377,0.8,0.465,0.0
41,5,1326092985.0,0.0349,0.2038,0.08,-81.3953,1.5204,0.0941,6.1446,-72.148,-80.6591,13,0,0,0,1,0,0,0,0,0,1,4.733530619704966,0.7156828821958547,0.024,0.41200000000000003,0.0
41,6,1326092985.0,0.0349,0.6334,0.5,525.0,1.9984,-0.0174,6.7294,378.2344,505.2848,14,0,0,0,1,0,0,0,0,0,1,5.555924871108531,0.4687179470790557,0.252,0.138,1.0
42,5,130000000.0,2.5651,2.0628,0.53,6.0,5.9301,-0.0282,6.4196,-8.5243,38.8447,1,0,0,0,1,0,0,0,0,0,0,18.97830174804956,0.808439278420436,0.3,0.45,0.0
42,6,164708953.0,6.5722,2.0089,0.83,56.6038,9.6394,3.6319,7.0453,-18.6465,67.6204,2,0,0,0,1,0,0,0,0,0,0,18.743777034744124,0.3863663992207094,0.35,0.325,1.0
43,6,240000000.0,1.8216,2.0709999999999997,0.4391,-23.9654,5.0432,0.4247,11.0592,-51.2815,-7.0593,1,0,0,0,0,0,1,0,0,0,0,18.323944748778256,0.4954323427630198,0.081,0.0405,0.0
45,6,300000000.0,0.0865,0.7859,0.36,63.6364,1.9706,0.077,1.3859,-5.9825,102.2655,1,0,0,0,0,0,0,0,0,0,0,27.844485736376328,0.7414780488527882,0.1,0.1,0.0
46,2,495972914.0,1.4113,-0.5464,-1.2,-671.4286,1.9665,0.9223,43.60291217477784,-1085.9804,-582.5844,19,0,0,0,0,0,1,0,0,0,0,4.286776004449403,0.364581321114365,0.0,0.05,0.0
46,3,495972914.0,1.094,-0.5098,0.04,103.3333,1.9461,-0.5913,43.60291217477784,103.0975,106.9538,20,0,0,0,0,0,1,0,0,0,0,10.302394450982678,0.5882740836276329,0.0,0.0,0.0
46,4,495972914.0,1.094,-0.5048,0.03,-25.0,1.9619,-0.8502,43.60291217477784,-21.7823,16.0803,21,0,0,0,0,0,1,0,0,0,0,9.488680940821428,0.4770969167153766,0.0,0.0,0.0
46,5,495972914.0,2.9097,-3.6993,-1.3555406926233002,-4368.177065084373,0.5591,-0.5822,43.60291217477784,-7940.162239782438,-3806.3759,22,0,0,0,0,0,1,0,0,0,0,15.518934395638544,0.7899269542890418,0.0,0.0,0.0
46,6,495972914.0,3.5945,-3.6697,0.03,100.9404,1.0688,0.2892,33.1116,100.4858,101.4246,23,0,0,0,0,0,1,0,0,0,0,18.81205193859832,0.4885173981977417,0.0,0.0,0.0
48,2,1090750529.0,0.5036,1.1547,0.13,-48.0,2.7404,0.6329,3.6897,-47.3132,-19.2238,22,0,0,0,0,0,0,0,1,0,0,3.6548417480044977,0.4522380237137399,0.18,0.09,0.0
48,3,1254363108.0,0.2737,1.0938,0.19,46.1538,2.5525,-0.2961,3.3125,70.1272,44.5329,23,0,0,0,0,0,0,0,1,0,0,4.687518468705554,0.4106734430511732,0.23,0.205,0.0
48,4,1505235729.0,0.1456,0.9053,0.2,5.2632,2.1774,0.2925,2.8643,1.337,6.3936,24,0,0,0,0,0,0,0,1,0,0,8.286867290944736,0.43118865993040106,0.02,0.125,0.0
48,5,1592107386.0,0.3005,1.2503,0.35,75.0,2.7848,1.0782,3.0559,82.9049,96.2512,25,0,0,0,0,0,0,0,1,0,0,11.021214979842664,0.670307109556556,0.42,0.22,0.0
48,6,2149344971.0,0.1521,0.7977,0.11,-68.5714,2.0809,-0.8364,2.9831,-69.1741,-54.7671,26,0,0,0,0,0,0,0,1,0,0,8.706831737243398,0.4708266909894445,0.02,0.22,0.0
49,2,834878240.0,0.5179,0.376,0.14,0.0,1.9452,-0.1749,0.5073,5.4865,9.3397,20,0,0,0,1,0,0,0,0,0,0,3.1924002215882097,0.3688730619322452,0.02,0.1910000000000001,0.0
49,3,834878240.0,0.217,0.5077,0.17,21.4286,1.9575,-0.1333,0.6422,14.2892,6.7606,21,0,0,0,1,0,0,0,0,0,0,3.8705217773175264,0.3102582895385501,0.05,0.035,0.0
49,4,50000000.0,0.0368,0.3329,0.29,70.5882,0.47100000000000003,-0.0811,0.3845,190.1865,-29.9116,22,0,0,0,1,0,0,0,0,0,0,14.786029117710047,0.4893439604014525,0.0,0.025,0.0
49,5,189537528.0,3.2016,0.38299999999999995,0.24,-17.2414,3.7402,1.5421,0.9425,-83.5695,112.7565,23,0,0,0,1,0,0,0,0,0,0,19.675963365758914,0.8103685195701646,0.045,0.0225,0.0
49,6,189537528.0,2.9818,0.5087,0.17,-29.1667,3.6373,-0.1403,1.4284,16.1876,19.7429,24,0,0,0,1,0,0,0,0,0,0,15.327631854920002,0.3522467957049821,0.055,0.05,0.0
50,2,69340000.0,3.2306,1.237,0.65,-58.0645,5.646,3.3468,2.3416,-59.4154,10.1735,1,0,0,0,1,0,0,0,0,0,0,4.9162416439148915,0.464299707500158,0.25,1.025,1.0
50,3,71500000.0,3.3991,1.7642,0.92,41.5385,6.1803,0.3209,2.9559,26.8348,43.1634,2,0,0,0,1,0,0,0,0,0,0,12.351616279484697,0.5400748468100154,1.4,0.825,0.0
50,4,143000000.0,1.2249,1.13,0.51,-44.5652,3.429,-0.0205,1.9824,0.9613,12.1719,3,0,0,0,1,0,0,0,0,0,0,14.828931711379848,0.569771797437509,0.2,0.7999999999999999,0.0
50,5,142847000.0,1.274,1.3330000000000002,0.46,-9.8039,3.7597,-0.0383,2.1504,-17.9785,-13.9639,4,0,0,0,1,0,0,0,0,0,0,21.395295878671448,0.8035188596002117,0.2,0.2,0.0
50,6,142664000.0,1.2802,1.6413,0.57,23.913,4.1608,-0.7404,2.3087,13.0598,29.9706,5,0,0,0,1,0,0,0,0,0,0,18.546082167793244,0.5190941980419926,0.2,0.2,1.0
51,2,283400000.0,1.6153,0.7979,0.07,-22.2222,3.6435,-0.149,9.5697,-27.7738,-17.1084,15,0,0,0,1,0,0,0,0,0,0,9.09660449595006,0.4279749227729308,0.05,0.025,0.0
51,3,283400000.0,1.639,0.8614,0.12,71.4286,3.7537,0.0976,11.2469,79.2143,80.7417,16,0,0,0,1,0,0,0,0,0,0,9.59133275086116,0.4854627445782318,0.0,0.025,0.0
51,4,283400000.0,1.7163,0.9393,0.11,-8.3333,3.9344,-0.0921,9.3504,-13.9906,-12.1769,17,0,0,0,1,0,0,0,0,0,0,11.50629163899582,0.3633305447459673,0.1,0.05,0.0
51,5,368755000.0,2.8319,0.8063,0.22,100.0,4.8994,0.5261,7.7455,52.6293,145.6756,18,0,0,0,1,0,0,0,0,0,0,13.44108604263435,0.7038377957438214,0.07,0.085,0.0
51,6,368755000.0,2.8319,0.9584,0.26,18.1818,5.0896,0.2003,8.0839,18.5825,23.4261,19,0,0,0,1,0,0,0,0,0,0,10.433312234919672,0.4410990825877772,0.08,0.07500000000000001,0.0
52,2,105596825.0,5.0223,1.9909,0.4186,-38.6307,8.6698,-1.0095,4.7893,-5.9907,-1.7177,3,0,0,0,1,0,0,0,0,0,0,3.604244561174835,0.4326583424689728,0.85,0.575,0.0
52,3,168954920.0,2.7639,1.5866,0.5262,25.7047,5.7886,-0.4918,3.8004,17.6726,25.7468,4,0,0,0,1,0,0,0,0,0,0,6.888589692150707,0.4368962244145575,0.16,0.505,0.0
52,4,168954920.0,2.7639,2.0361,0.6484,23.2231,6.277,-0.4532,4.9938,13.6292,23.1653,5,0,0,0,1,0,0,0,0,0,0,9.77400847121645,0.3464490267609089,0.18,0.16999999999999998,1.0
52,5,200392190.0,4.1452,1.9666,0.2092,-67.736,7.5307,0.6282,4.8665,-46.208999999999996,-23.79,6,0,0,0,1,0,0,0,0,0,0,11.74367388066047,0.7922647740447234,1.15,0.6649999999999999,0.0
52,6,400784380.0,1.5726,1.1394,0.2421,15.7266,3.9325,0.0243,2.8235,10.8072,15.585999999999999,7,0,0,0,1,0,0,0,0,0,0,11.267029456772544,0.4858400975381317,0.15,0.6499999999999999,1.0
53,5,119000000.0,3.2107,2.4768,0.39,-63.2075,7.0036,2.6048,3.0557,-66.3069,-27.0928,1,0,0,0,1,0,0,0,0,0,0,23.431322090933214,0.6227025819163302,0.86,0.93,0.0
53,6,202300000.0,1.4769,1.6861,0.36,-7.6923,4.3853,-1.4439,1.9051,-0.6012,5.8054,2,0,0,0,1,0,0,0,0,0,0,21.42266701575366,0.3598263315367898,0.1,0.48,1.0
54,2,894655969.0,1.1997,1.479,0.2255,-67.5259,3.8456,-0.3058,3.8964,-67.0792,-67.0087,5,0,0,0,1,0,0,0,0,0,0,6.52157931567054,0.4322002101551349,0.08,0.15,0.0
54,3,894655969.0,1.1996,1.8401,0.4475,98.4479,4.2218,-0.0405,4.2654,80.7397,97.8919,6,0,0,0,1,0,0,0,0,0,0,5.409514153240369,0.31608514129232673,0.18,0.13,0.0
54,4,894655969.0,1.1996,2.2912,0.6798,51.9106,4.7316,0.0428,4.9815,35.5465,52.9001,7,0,0,0,1,0,0,0,0,0,0,7.739190638250131,0.27188205030906026,0.28,0.23,0.0
54,5,894655969.0,1.2009999999999998,2.3707,0.4258,-37.3639,4.8868,-0.2274,4.2852,-39.3508,-37.3802,8,0,0,0,1,0,0,0,0,0,0,11.96600906660534,0.6192193704545778,0.18,0.23,0.0
54,6,894655969.0,1.2009999999999998,2.6371,0.5077,19.2344,5.2284,0.3449,4.0565,11.4354,19.5045,9,0,0,0,1,0,0,0,0,0,0,8.274143005348723,0.41118189018430623,0.21,0.195,0.0
55,5,83200000.0,1.1564,1.1564,0.43,4.878,3.4869,1.5458,2.2292,-43.9906,4.6105,1,0,0,0,0,0,0,0,0,0,0,13.964481778760915,0.23059178497229066,0.15,0.075,0.0
55,6,83200000.0,1.1564,1.2215,0.24,-44.18600000000001,4.3601,-0.8441,1.8956,-26.7365,-26.1428,2,0,0,0,0,0,0,0,0,0,0,52.56125979470477,0.6121735101527384,0.05,0.1,0.0
56,4,178900000.0,0.7244,4.0145,0.7,-30.6931,6.059,0.157,11.0066,-22.8248,9.4393,1,0,0,0,1,0,0,0,0,0,0,3.4870138418869714,0.5881313948753226,0.584,0.477,1.0
56,5,250460000.0,0.2404,3.739,0.56,-20.0,5.3196,-0.4206,14.7025,30.8396,61.0989,2,0,0,0,1,0,0,0,0,0,0,5.875158513595853,0.7927151358681965,1.26,0.922,1.0
56,6,575958639.0,3.3163,1.8131,0.23,-58.9286,6.3615,1.4672,9.1072,-38.5465,68.7906,3,0,0,0,1,0,0,0,0,0,0,11.876152878297168,0.6045689505257885,3.09,2.175,0.0
57,4,80000000.0,1.5466,1.7077,0.33,-44.0678,4.4921,1.6719,3.3729,-47.2828,-8.3674,1,0,0,0,1,0,0,0,0,0,0,12.43394505074178,0.462263699057385,0.6,0.3,0.0
57,5,120000000.0,0.6977,1.3102,0.27,-18.1818,3.195,0.2636,2.1453,-6.4181,-0.3203,2,0,0,0,1,0,0,0,0,0,0,21.49939406651212,0.9122255095119244,0.05,0.325,1.0
57,6,120000000.0,0.6977,1.6514,0.22,-18.5185,3.5793,0.0133,2.7375,45.1809,64.2387,3,0,0,0,1,0,0,0,0,0,0,21.168050536777933,0.6366557267798507,1.125,0.5875,0.0
59,2,161070000.0,0.8139,-0.1267,0.038,-7.0905,1.7707,0.0434,2.1961,-9.228,-6.8433,10,0,0,1,0,0,0,0,0,0,0,6.588185511631278,0.3882846947657221,0.0,0.0,0.0
59,3,161070000.0,0.8139,-0.5114,-0.385,-1113.1579,1.386,-0.3307,1.4498,-1395.6871,-1112.3873,11,0,0,1,0,0,0,0,0,0,0,9.007941880116768,0.3774039862569973,0.0,0.0,0.0
59,4,161070000.0,0.8158,-0.4666,0.045,111.6883,1.4327,0.1854,1.002,111.2656,111.6354,12,0,0,1,0,0,0,0,0,0,0,19.86007803765096,0.5361419109512909,0.0,0.0,0.0
59,5,161070000.0,0.8158,-0.7120000000000001,-0.245,-644.4444,1.1872,-0.0931,1.2606,-761.0258,-648.2868,13,0,0,1,0,0,0,0,0,0,0,41.38156270123017,0.8692772364588913,0.0,0.0,0.0
59,6,161070000.0,0.8438,-0.6977,0.013999999999999999,105.7143,1.2295,0.0363,1.7237,105.6464,105.7946,14,0,0,1,0,0,0,0,0,0,0,30.43808369190657,0.4952138373098583,0.0,0.0,0.0
60,6,73350000.0,6.4338,4.3336,1.4,-18.6047,12.3524,4.5023,12.249,-119.22171807871912,-18.6151,1,0,0,0,1,0,0,0,0,0,0,34.460071925505765,0.24967476067326005,0.22,0.11,0.0
61,2,353619662.0,0.9535,-0.4497,0.0116,0.8696,1.6668,-0.0239,2.2608,-1.9244,47.4538,20,0,0,0,1,0,0,0,0,0,0,7.688356342488443,0.5960639892770762,0.0,0.0,0.0
61,3,353619662.0,0.8318,-0.4249,0.025,115.5172,1.683,0.1397,2.0038,112.3792,-381.4641,21,0,0,0,1,0,0,0,0,0,0,13.787449336521778,0.5619613039042487,0.0,0.0,0.0
61,4,353619662.0,0.8320000000000001,-0.3158,0.109,336.0,1.8802,-0.1137,1.7234,294.3478,618.4936,22,0,0,0,1,0,0,0,0,0,0,13.019776745120234,0.4353981230096704,0.0,0.0,0.0
61,5,402198947.0,1.8959,-0.2686,0.01,-90.8257,3.0298,0.0301,1.1456,-94.8319,-89.5354,23,0,0,0,1,0,0,0,0,0,0,18.08099113086309,0.7623120243620253,0.0,0.0,0.0
61,6,402198947.0,1.8959,-0.1371,0.131,1210.0,3.1401,0.1023,1.5667,1295.8333,1356.3219,24,0,0,0,1,0,0,0,0,0,0,35.791601977283406,0.6457443145122326,0.0,0.0,0.0
62,2,567402596.0,0.3443,0.1689,0.1,0.0,1.5537,0.0765,1.8733,-2.661,9.9289,21,0,0,0,1,0,0,0,0,0,0,5.6672108123004605,0.4161338061075608,0.04,0.02,0.0
62,3,567402596.0,0.3443,0.1792,0.06,-40.0,1.5715,-0.10400000000000001,2.2655,-42.2404,-41.6222,22,0,0,0,1,0,0,0,0,0,0,5.183790372436365,0.3253780024671501,0.02,0.03,0.0
62,4,718588366.0,2.1828,0.2293,0.13,116.6667,3.4615,0.0168,1.7674,-16.0196,114.1676,23,0,0,0,1,0,0,0,0,0,0,6.2492874230884015,0.29467670597689777,0.035,0.027500000000000004,0.0
62,5,1752773758.0,1.4586,0.1056,0.05,-61.5385,2.5867,0.1136,0.9793,-66.4046,-59.0787,24,0,0,0,1,0,0,0,0,0,0,11.729460138391525,0.5959289919374411,0.01,0.022500000000000003,0.0
62,6,1752773758.0,1.4586,0.1461,0.05,0.0,2.6342,0.2957,1.3275,91.2461,139.6206,25,0,0,0,1,0,0,0,0,0,0,11.540960688394499,0.4595909144584469,0.02,0.015,0.0
63,5,88000000.0,4.3014,2.2874,0.81,-45.6376,7.9618,3.6583,4.8725,-42.9912,27.4363,1,0,0,0,1,0,0,0,0,0,0,35.24445082746737,0.6759811058221071,1.0,0.5,0.0
63,6,176000000.0,1.6507,1.8681,0.82,1.2346,4.7878,-0.1613,3.11,-3.8282,16.0788,2,0,0,0,1,0,0,0,0,0,0,40.56833896581375,0.5060939820093847,0.15,0.575,1.0
64,5,160000000.0,6.0666,3.585,0.5948,-53.8593,11.0308,0.1965,11.4437,-42.6946,17.9835,1,0,0,0,1,0,0,0,0,0,0,28.474946536208712,0.6835367337892219,1.8,1.05,0.0
64,6,320000000.0,2.5333,1.9335,0.5963,0.2522,5.7149,0.6236,7.1293,3.2116,6.0986,2,0,0,0,1,0,0,0,0,0,0,19.86423235064253,0.4101314619988283,0.2,1.0,0.0
66,2,73500000.0,3.7511,-0.2138,-1.3555406926233002,-700.9541,4.7538,-0.1617,13.7026,-926.7198,-724.3589,4,0,0,0,1,0,0,0,0,0,0,6.9044582065607,0.5266710933501307,0.0,0.025,0.0
66,3,161503887.0,8.4138,-0.0474,0.0805,104.7333,9.4649,1.7428,8.9412,101.4747,108.3335,5,0,0,0,1,0,0,0,0,0,0,11.146976877401723,0.4890066742164732,0.0,0.0,0.0
66,4,186835822.0,9.306520540191855,-1.7915,-1.3555406926233002,-2551.5528,8.921,-0.1353,14.719000000000001,-3819.276,-3133.3545,6,0,0,0,1,0,0,0,0,0,0,14.395823719903676,0.40250906305909545,0.0,0.0,0.0
66,5,186835822.0,9.306520540191855,-4.588097376658929,-1.3555406926233002,-197.8059,3.0515,-0.3145,18.0924,-881.5073,-240.6962,7,0,0,0,1,0,0,0,0,0,0,22.74981063953923,0.42704340273946667,0.0,0.0,1.0
66,6,186835822.0,9.306520540191855,-4.588097376658929,0.1598,102.719,3.2034,-0.0809,6.9646,102.5899,102.4512,8,0,0,0,1,0,0,0,0,0,0,16.498162934001122,0.4028116197432744,0.5,0.25,0.0
67,6,113560000.0,2.4868,1.9786,0.4715,3.7632,5.7021,1.1087,2.0124,-28.2949,5.7162,1,0,0,0,0,0,0,0,0,0,0,50.82874181848486,0.4354048819168528,0.2,0.1,0.0
68,5,84000000.0,3.1848,2.6325,0.32,-62.7907,6.875,1.8996,2.0354,-59.6812,-10.002,1,0,0,0,1,0,0,0,0,0,0,17.972857300799998,0.6341495788853798,1.12,0.56,0.0
68,6,185187144.0,4.8939,1.4249,0.34,6.25,7.3352,-0.0003,1.8195,-47.2859,35.2563,2,0,0,0,1,0,0,0,0,0,0,19.23268113110888,0.6123604256159741,0.05,0.5850000000000001,1.0
69,2,1999309639.0,0.4213,7.114903486872794,1.5,-46.4286,12.439,0.391,24.090999999999998,-50.7847,-48.8249,6,0,0,0,1,0,0,0,0,0,1,5.075154085601744,0.33206268578509474,0.23,0.265,0.0
69,3,1999309639.0,0.3794,7.114903486872794,1.79,19.3333,13.8664,1.2493,29.1659,7.0958,18.0372,7,0,0,0,1,0,0,0,0,0,1,4.144848651223427,0.34080799711445425,0.15,0.19,1.0
69,4,1999309639.0,0.6443,7.114903486872794,1.25,-30.1676,16.2053,1.9495,39.8323,19.8731,49.7839,8,0,0,0,1,0,0,0,0,0,1,5.494752663789116,0.27386151737409264,1.15,0.6499999999999999,0.0
69,5,3998619278.0,0.0567,6.7349,0.35,-72.0,7.9877,0.146,18.5483,-71.3619,-61.5594,9,0,0,0,1,0,0,0,0,0,1,4.263863741148756,0.571424289029357,0.1,0.625,1.0
69,6,3998619278.0,0.0075,6.9789,0.31,-11.4286,7.9062,0.1111,23.3039,74.6365,63.6063,10,0,0,0,1,0,0,0,0,0,1,4.615722281163189,0.32015425061812586,1.25,0.675,0.0
70,2,1191862021.0,0.3699,1.7458,0.23,-23.3333,3.2657,0.6495,2.1445,-17.7432,-12.9877,17,0,0,0,0,1,0,0,0,0,0,3.1338224536635297,0.35919038041476625,0.24,0.125,0.0
70,3,1430234425.0,0.2689,1.5677,0.15,-34.7826,2.9646,-0.4778,1.8123,-39.1035,-33.2963,18,0,0,0,0,1,0,0,0,0,0,3.5842556234736485,0.3696712375528996,0.022000000000000002,0.131,0.0
70,4,1430234425.0,0.1409,1.653,0.13,-13.3333,2.9488,-0.0196,1.3988,-9.7315,-1.9282,19,0,0,0,0,1,0,0,0,0,0,4.741441356987,0.3286086253460374,0.02,0.021,0.0
70,5,1430234425.0,0.1409,1.7277,0.16,23.0769,3.0839,0.7421,0.8609,10.6531,8.187000000000001,20,0,0,0,0,1,0,0,0,0,0,8.135584258455474,0.7718765498947441,0.02,0.02,0.0
70,6,1430234425.0,0.1409,1.4033,-0.3,-287.5,2.7746,-0.175,0.2004,-318.0681,-315.9997,21,0,0,0,0,1,0,0,0,0,0,5.336217098807283,0.4060344201710529,0.0,0.01,0.0
71,5,120400000.0,1.2848,1.3771,0.06,-85.0,3.8365,-0.4662,2.8614,-66.6034,-47.8873,1,0,0,0,1,0,0,0,0,0,0,17.990186790192748,0.8763105006969987,2.25,1.125,0.0
71,6,365250000.0,0.1826,0.0915,0.06,0.0,1.2670000000000001,0.2519,1.0698,21.2573,16.9944,2,0,0,0,1,0,0,0,0,0,0,14.29547355679383,0.5551903147831204,0.013999999999999999,1.132,0.0
72,2,193440000.0,0.3032,-0.4094,0.03,-70.0,0.9859,0.0866,2.2681,-73.2433,-62.0889,18,0,0,0,1,0,0,0,0,0,0,4.501792889532687,0.3924594327526514,0.0,0.0,0.0
72,3,193440000.0,0.3135,-0.3339,0.08,166.6667,1.0599,-0.1218,2.1321,165.5861,97.6767,19,0,0,0,1,0,0,0,0,0,0,6.072700007552742,0.3471129917150709,0.0,0.0,0.0
72,4,193440000.0,0.3135,-0.2984,0.04,-50.0,1.0957,0.0707,2.455,-54.5596,-47.2941,20,0,0,0,1,0,0,0,0,0,0,10.22,0.26724448463180484,0.0,0.0,0.0
72,5,193440000.0,0.3301,-0.2106,0.09,125.0,1.1964,-0.1715,2.2485,126.5769,99.0145,21,0,0,0,1,0,0,0,0,0,0,19.69,0.4218792769959884,0.0,0.0,0.0
72,6,193440000.0,0.3301,-0.195,0.02,-77.7778,1.2179,0.0352,2.352,-82.5348,-78.6369,22,0,0,0,1,0,0,0,0,0,0,21.362707957549006,0.4873209003760864,0.0,0.0,0.0
73,2,2157661001.0,2.7202,0.4602,0.2328,7.9277,4.3138,0.1804,1.5951,5.7924,3.1924,11,1,0,0,0,0,0,0,0,0,0,1.067585479925733,0.22900785657690084,0.024,0.037000000000000005,1.0
73,3,2157661001.0,2.7202,0.6536,0.079,-66.0653,4.5267,0.2459,1.7088,-3.035,2.3677,12,1,0,0,0,0,0,0,0,0,0,1.059096567103668,0.2857288636372161,2.529,1.2765,0.0
73,4,6472983003.0,0.2401,0.1704,0.0834,5.5696,1.4713,0.1649,0.6041,8.2798,5.167000000000002,13,1,0,0,0,0,0,0,0,0,0,5.115392609433288,0.5568712487893679,0.01,1.2695,0.0
73,5,6472983003.0,0.2401,0.2319,0.0773,-7.3141,1.541,-0.0631,0.5852,-11.5239,-6.8512,14,1,0,0,0,0,0,0,0,0,0,4.565408381377414,0.6146585527406062,0.01,0.01,0.0
73,6,6472983003.0,0.2401,0.29100000000000004,0.0759,-1.8111,1.6095,0.0666,0.5663,-5.8881,-3.0115,15,1,0,0,0,0,0,0,0,0,0,3.3940942148800377,0.3323011589391125,0.023,0.0165,0.0
74,2,359157356.0,1.3501,-1.3425,-0.1342,-1902.9851,1.2836,0.2331,2.2515,-2407.9616,-159.3772,16,0,0,0,1,0,0,0,0,0,0,2.0846290879728104,0.4828894038112551,0.0,0.0,0.0
74,3,359157356.0,1.0098,-1.3137,0.0288,121.4605,0.9722,-0.2573,2.2825,128.3414,79.961,17,0,0,0,1,0,0,0,0,0,0,2.64,0.3680745142384653,0.0,0.0,0.0
74,4,359157356.0,9.306520540191855,-1.2889,0.0248,-13.8889,10.1668,-0.5766,2.7524,-91.7713,179.2029,18,0,0,0,1,0,0,0,0,0,0,4.286600837660444,0.39405680900913104,0.0,0.0,1.0
74,5,2264783490.0,3.9025,-0.1998,0.0025,-89.9194,4.7465,-0.7651,0.5106,-59.8196,50.9225,19,0,0,0,1,0,0,0,0,0,0,4.9395277711997005,0.6892119913347471,1.0,0.5,0.0
74,6,4529566980.0,1.4512,-0.095,0.0052,108.0,2.3778,0.1016,0.3481,123.5714,380.7958,20,0,0,0,1,0,0,0,0,0,0,3.37,0.4961725200574634,0.0,0.5,0.0
75,5,117000000.0,1.6084,1.6254,0.57,-1.7241,4.4197,0.2125,3.1211,-41.736999999999995,18.6711,1,0,0,0,1,0,0,0,0,0,0,28.2634044207592,0.8272818250675541,0.1,0.05,0.0
75,6,117000000.0,1.6084,2.5264,0.41,-28.0702,5.3775,-0.2231,7.2691,69.0418,113.3417,2,0,0,0,1,0,0,0,0,0,0,24.574982802491537,0.5110968793423137,0.3,0.2,0.0
76,2,176000000.0,1.0102,-0.9245,0.028999999999999998,105.2632,1.3031,-0.2795,6.2169,104.8379,105.236,7,0,0,1,0,0,0,0,0,0,0,6.66,0.3327937902702873,0.0,0.0,0.0
76,3,176000000.0,1.0891,-1.2678,-0.34299999999999997,-1282.7586,1.0387,-0.0432,4.9436,-1591.9883,-1289.2221,8,0,0,1,0,0,0,0,0,0,0,6.8426827706778965,0.2947716611463781,0.0,0.0,0.0
76,4,176000000.0,1.0891,-1.2417,0.026000000000000002,107.5802,1.0648,-0.008,4.0322,107.4134,107.5996,9,0,0,1,0,0,0,0,0,0,0,16.461403034948688,0.41907974814282256,0.0,0.0,0.0
76,5,176000000.0,1.0891,-1.8434,-0.602,-2415.3846,0.4631,-0.0182,0.3429,-5402.1098,-2405.9925,10,0,0,1,0,0,0,0,0,0,0,25.596028539400248,0.6666639219257319,0.0,0.0,0.0
76,6,176000000.0,1.0891,-1.7618,0.08199999999999999,113.6213,0.5447,0.054000000000000006,0.1911,111.5268,113.5571,11,0,0,1,0,0,0,0,0,0,0,29.249478087476696,0.4094130600408764,0.0,0.0,0.0
77,2,464158282.0,4.6056,-1.1079,0.34,90.3695,4.5182,0.1817,0.555,74.5926,88.66,16,0,0,0,0,0,0,1,0,0,0,6.871172568168186,0.5489991117697763,0.0,0.0,0.0
77,3,464158282.0,4.6056,-0.7673,0.34,0.0,4.8589,-0.0698,0.5175,-5.9902,0.5489999999999999,17,0,0,0,0,0,0,1,0,0,0,7.061666675062712,0.350053025141466,0.0,0.0,0.0
77,4,464158282.0,4.6056,-0.3496,0.42,23.5294,5.2766,0.1222,0.5844,12.9135,22.5917,18,0,0,0,0,0,0,1,0,0,0,8.447106081494468,0.30174979871869245,0.0,0.0,0.0
77,5,464158282.0,4.6056,-0.0725,0.28,-33.3333,5.5537,-0.0586,0.5948,-36.9565,-34.0013,19,0,0,0,0,0,0,1,0,0,0,19.316278264052496,0.8779882286125296,0.0,0.0,0.0
77,6,464158282.0,4.6056,0.2036,0.3,7.1429,5.8564,0.4867,0.6069,3.5668,6.341,20,0,0,0,0,0,0,1,0,0,0,13.62021793048826,0.4174147986753134,0.05,0.025,0.0
78,4,400000000.0,1.3223,1.0987,0.33,-19.5122,3.5849,-0.1165,2.1478,-41.3752,-10.5064,1,0,0,0,1,0,0,0,0,0,0,12.349747539710787,0.3691828880859371,0.11,0.055,0.0
78,5,400000000.0,1.3208,1.2434,0.28,-15.1515,3.7576,0.1189,2.2872,-1.3409,3.2646,2,0,0,0,1,0,0,0,0,0,0,13.14258616071417,0.5998181651317126,0.11,0.11,0.0
