股票编号,年份（年末）,总股本,每股资本公积,每股未分配利润,基本每股收益,基本每股收益同比增长(%),每股净资产,每股净资产相对年初增长(%),每股现金流,每股营业收入,营业收入同比增速(%),加权平均净资产收益率,摊薄净资产收益率同比增长(%),净利润同比增长,上市年限,交通运输、仓储和邮政业,住宿和餐饮业,信息传输、软件和信息技术服务业,农、林、牧、渔业,制造业,卫生和社会工作,建筑业,房地产业,批发和零售业,教育,文化、体育和娱乐业,水利、环境和公共设施管理业,电力、热力、燃气及水生产和供应业,科学研究和技术服务业,租赁和商务服务业,综合,采矿业,金融业,是否次新股,股价（年末最后20个交易日收盘价加权平均）,股价年化波动率,本年送转比例,近两年送转比例平均,次年是否送转,次年是否高送转
19,5,321744887.0,0.0769,3.9686,0.7321,-5.6572,5.1565,17.9518,0.9506,18.8391,5.4069,22.39,3.9745,18.4203,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0792514562632,0.8247932506104352,0.65,0.45,1.0,0.0
19,6,419807414.0,-0.0877,3.4006,0.6576,-10.1762,4.4334,-14.0231,-0.2849,14.4291,-0.0647,15.78,-19.9311,-11.6679,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.925996576881577,0.4081781317744788,0.2,0.42500000000000004,1.0,0.0
19,7,421215168.0,-0.0255,3.8672,0.6859,4.3035,4.9613,11.9073,1.2678,15.6626,8.9121,14.6,-6.5437,7.3289,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.668495063339343,0.22245770398014747,0.22,0.21000000000000002,,
20,7,100000000.0,2.5594,1.6278,0.76,43.3962,5.3998,21.6692,2.1225,3.9249,-13.3108,15.45,-1.8882,59.1627,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21.28807722206832,0.4851001813308694,0.3,0.15,,
21,1,3487458977.0,0.9647,1.0786,0.445,12.3737,3.1916,8.8615,0.7382,13.3449,27.2142,14.52,3.4415,14.4336,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.3001401975717854,0.3956823782389763,0.1,,1.0,0.0
21,2,3487458977.0,1.0033,1.3865,0.44799999999999995,0.6742,3.574,11.9815,-0.5075,15.3513,15.0344,13.24,-9.9981,4.1271,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.431856798087416,0.2893851679111084,0.135,0.11750000000000001,1.0,0.0
21,3,3487458977.0,0.8535,1.7014,0.45399999999999996,1.3393,3.9139,9.5104,0.506,17.069000000000003,11.1898,12.14,-7.3851,3.7468,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5022163043397714,0.23577041332472204,0.10400000000000001,0.11950000000000001,1.0,0.0
21,4,4604777412.0,1.5682,0.8464,0.49200000000000005,8.37,4.0389,3.1937,0.483,15.5502,20.2895,12.575,-1.3996,43.3715,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.265863606280979,0.347306260127182,0.15,0.127,1.0,0.0
21,5,4604777412.0,1.6315,1.2632,0.583,18.4959,4.3956,8.8316,1.4493,17.8673,14.9005,13.815999999999999,15.7944,22.3937,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.093598067492592,0.6568518127307366,0.175,0.16249999999999998,1.0,0.0
21,6,4604777412.0,1.6473,1.7129,0.6859999999999999,17.6672,4.8911,11.2726,0.8663,21.7718,21.8526,14.782,-33.5091,30.5326,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.164094061053962,0.3907593219570972,0.20600000000000002,0.1905,1.0,0.0
21,7,4604777412.0,1.6540000000000001,2.3367,0.892,30.0292,8.9107,82.1819,-0.5612,23.1948,6.5363,17.279,29.5068,30.5551,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.061585843012773,0.31539354612299875,0.268,0.23700000000000002,,
22,7,80000000.0,3.8475,1.7104,0.59,-11.9403,6.7733,37.6044,0.9118,5.4581,7.7431,9.59,-40.9773,8.2895,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.07219762748385,0.4559594276501832,0.06,0.03,,
23,7,243027900.0,4.5207,4.298,1.9,287.7551,7.03,-10.2137,0.3504,13.501,66.9395,29.69,267.2897,450.6883,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.035070651621126,0.5600718523774564,1.077,0.5385,,
24,7,547600000.0,1.3172,1.8126,0.74,57.4468,4.1686,43.1033,-0.0633,4.9827,21.6023,21.62,-1.3419999999999999,61.0676,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.13913746551584,0.3540683093397689,0.22,0.11,,
25,7,408000000.0,2.2596,2.29,0.5493,-47.2638,5.8153,-12.3806,0.26,9.8808,24.9831,15.4671,-66.8102,-34.5845,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.415469296509281,0.4202620731791824,0.13,0.065,,
26,1,1981220000.0,3.0084,0.5839,0.43,30.303,4.9271,139.3888,0.0869,4.4561,31.0076,14.87,-45.0803,6.9674,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.907220396306532,0.31249832856724563,0.12,,1.0,1.0
26,2,2581220000.0,1.8,0.8005,0.36,-16.2791,3.8911,-21.0266,-0.0388,4.2852,25.2876,13.33,46.5504,50.4519,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.417789080346101,0.22090907061625573,0.72,0.42,1.0,1.0
26,3,3871830000.0,0.9756,0.7354,0.24,-33.3333,2.9868,-23.2402,-0.0329,3.5462,24.1304,13.16,-7.5283,10.4361,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0257155960191247,0.32702118163603583,0.8,0.76,1.0,0.0
26,4,5807745000.0,0.1428,0.4752,0.23,-4.1667,1.8317,-38.6735,-0.0095,2.3475,-0.7013,11.76,7.3533,0.6807,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.7347756415070807,0.31391933807556066,0.18,0.49,1.0,0.0
26,5,5807745000.0,0.1429,0.3953,0.12,-47.8261,1.7690000000000001,-3.423,-0.0112,1.8646,-20.5706,6.68,-46.8676,-41.0637,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.307051482162868,0.6610210836907207,0.06,0.12,1.0,0.0
26,6,5807745000.0,0.3531,0.4094,0.07,-41.6667,2.0117,13.7196,-0.004,1.6808,-9.8576,3.24,-51.6678,-46.9466,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.9972020570822857,0.2960830115904579,0.023,0.041499999999999995,1.0,0.0
26,7,5807745000.0,0.0298,0.4729,0.09,28.5714,1.8172,-9.6684,0.0589,2.0288,20.7003,5.14,48.1165,23.2136,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.822702522373835,0.19002983044307334,0.03,0.0265,,
27,6,96913800.0,1.6317,2.5586,0.27,-25.0,5.5508,,-0.0431,2.6459,-13.107000000000001,4.89,-33.8684,-13.7893,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.49827506039925,0.5469384236601119,0.055,0.0275,1.0,0.0
27,7,96913800.0,1.6317,2.8569999999999998,0.39,44.4444,5.8874,6.064,0.0416,3.3113,25.1468,6.83,57.3042,67.0505,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.882417086359105,0.6074620376345116,0.07,0.0625,,
28,1,224250000.0,0.0032,0.3968,0.26,160.0,1.6887,-16.314,0.0408,3.4619999999999997,40.0569,16.71,119.7777,139.2716,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7446522795561856,0.3660235254613179,0.1,,1.0,0.0
28,2,224250000.0,0.2708,0.5264,0.29,11.5385,2.1621,28.0334,0.5511,3.0823,-10.9672,15.47,-12.6625,14.949000000000002,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8074183190235844,0.3986803451045136,0.2,0.15000000000000002,1.0,0.0
28,3,224250000.0,0.0028,0.2011,-0.03,-110.3448,1.5557,-28.0468,-0.0775,3.3833,9.7634,-1.37,-113.1524,-167.3731,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9731448510627057,0.3864687224916069,0.05,0.125,1.0,0.0
28,4,732748260.0,1.8688,1.2053,0.2,766.6667,6.3416,307.6364,1.2927,6.3799,88.5708,13.42,651.2701,422.3913,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7924839711479996,0.26571622624712776,0.32,0.185,1.0,1.0
28,5,1210741353.0,1.0862,0.4379,0.13,-35.0,2.5244,-60.193000000000005,0.4361,1.7357,46.8862,10.32,-13.5664,96.5083,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.659678661422,0.7350139296199888,1.0,0.66,1.0,0.0
28,6,2421482706.0,1.0238,0.3959,0.17,30.7692,2.4205,-4.1158,0.0043,1.7816,105.29,10.63,-9.5001,73.2906,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.873800332873332,0.2892110198902287,0.015,0.5075,1.0,0.0
28,7,2601305797.0,0.9399,0.5637,0.19,11.7647,2.1,-13.2411,0.3891,2.4151,45.6227,10.0,15.6565,27.8206,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.335538881899573,0.28832472917334995,0.25,0.1325,,
29,5,318280000.0,3.7027,2.3756,0.21,-78.125,7.361000000000001,41.6776,0.5395,3.1642,-26.3873,6.07,-70.7256,-46.9271,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.634010611684596,0.7316519642030567,1.07,0.5850000000000001,1.0,0.0
29,6,636560000.0,1.3513,1.2891,0.15,-28.5714,3.7969999999999997,-48.4173,0.2233,1.4153,-10.5447,4.03,-26.4187,-29.5974,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.944607593978144,0.4805239268112984,0.02,0.545,1.0,0.0
29,7,636560000.0,1.3513,1.4713,0.23,53.3333,4.0043,5.4596,-0.0588,1.9694,39.1505,5.83,43.044,57.2352,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.616886451043931,0.2852088473116821,0.04,0.03,,
30,1,227000000.0,1.3976,-0.6367,0.31,-11.4286,1.9191,18.6974,-0.0568,9.7404,31.7534,17.35,-25.505,-11.578,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.421467900694304,0.31779917689760245,0.0,,0.0,0.0
30,2,227000000.0,1.3976,-0.4486,0.19,-38.7097,2.1119,10.0464,0.2065,7.0407,-27.715999999999998,9.33,-44.3686,-34.3521,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.544658559759216,0.4708874136130939,0.0,0.0,0.0,0.0
30,3,227000000.0,1.4207,-0.41100000000000003,0.04,-78.9474,2.1682,2.6658,-0.1371,6.1336,-12.8833,1.76,-80.4959,-69.1056,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.164030637408756,0.36154941012653535,0.0,0.0,0.0,0.0
30,4,227000000.0,1.5535,-0.7919,-0.38,-1050.0,1.9206,-11.4196,0.0074,6.8687,11.9848,-18.63,-1241.9656,-613.2312,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.431956792604947,0.44930081291258395,0.0,0.0,0.0,0.0
30,5,227000000.0,1.5777,-1.6867,-0.89,-134.2105,1.0521,-45.2202,-0.0683,6.237,-9.1976,-60.2,-328.7606,-145.2299,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.304682285869605,0.7167637566899816,0.0,0.0,0.0,0.0
30,6,227000000.0,1.7123,-1.5819,0.1,111.236,1.2887,22.4884,-0.0383,4.7219999999999995,-24.2895,8.7,109.2954,111.4905,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.115550294672998,0.4601693377132404,0.0,0.0,0.0,0.0
30,7,227000000.0,1.7123,-1.5135,0.07,-30.0,1.3571,5.3077,0.3404,7.7763,64.6809,5.18,-36.1787,-38.3322,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.014968888776586,0.5859449258781578,0.0,0.0,,
31,1,751582550.0,0.534,1.1272,0.7,84.2105,2.7755,-36.1881,0.46799999999999997,5.4246,54.1593,28.37,49.6565,88.2395,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.426425712122067,0.3457797458831989,0.0,,1.0,1.0
31,2,848016733.0,3.1247,1.7504,0.61,-12.8571,6.0896,119.4055,0.7668,8.5531,77.9054,21.51,-30.6049,66.0422,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.708622416469543,0.34390960747700217,0.95,0.475,1.0,0.0
31,3,1526430119.0,1.2858,1.6615,0.86,40.9836,4.15,-31.851,0.1896,6.5832,38.5431,22.75,17.427,43.4543,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.312673205500413,0.4782130026889565,0.1,0.525,1.0,0.0
31,4,1526430119.0,1.3429,2.5546,1.09,26.7442,5.4578,31.5133,1.4741,8.3194,26.3729,23.29,-3.5489,27.1637,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.558948415863775,0.3429582025482384,0.1,0.1,1.0,0.0
31,5,1526459692.0,1.3356,3.1665,0.82,-24.7706,6.1614,12.8916,-0.1221,8.9462,7.5363,14.08,-33.1329,-26.3553,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.594327264451607,0.6001387027998122,0.1,0.1,1.0,1.0
31,6,1526629845.0,1.3079,4.0679,0.54,-34.1463,6.8342,10.9196,-0.4598,12.6312,41.2403,16.3,14.4714,29.7116,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.247514877229266,0.4101603605629812,1.15,0.625,1.0,0.0
31,7,3245103948.0,0.9093,2.4201,0.68,25.9259,4.5899,-32.8392,0.0445,7.8691,32.3952,16.58,-5.6836,30.9398,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.27583793106052,0.32513914643324315,0.1,0.625,,
32,6,200200000.0,0.7231,1.9602,0.33,17.8571,3.9083,,0.0982,3.9041,5.9777,8.74,-4.7899,40.6176,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.163938243064212,0.5621881170289272,0.09,0.045,1.0,0.0
32,7,229646720.0,2.9517,1.889,0.31,-6.0606,6.0508,54.8192,0.6234,3.6169,6.2719,7.45,-39.2116,7.9559,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.639698295290826,0.4101585390234246,0.09,0.09,,
33,1,379988172.0,0.3044,0.6994,0.1429,15.3349,2.0865,-46.2256,-0.3545,5.8811,-32.8562,7.1,7.2571,13.8047,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5920928415167674,0.5331366455218258,0.0,,0.0,0.0
33,2,459888172.0,1.1117,0.7275,0.1665,16.515,2.9075,39.3482,0.8168,5.9944,23.3587,6.71,-24.8741,13.6849,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4955599484544684,0.3393267107734943,0.0,0.0,0.0,0.0
33,3,459888172.0,1.1117,0.8713,0.156,-6.3063,3.0628,5.3414,-0.1502,5.3724,-10.3751,5.22,-1.0301,10.7057,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6652773969571735,0.4138623724446311,0.0,0.0,1.0,0.0
33,4,459888172.0,1.2093,1.4587,0.4,156.4103,3.7639,22.8908,-0.7339,6.9167,28.7436,5.89,126.6284,163.1723,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.099459533832984,0.4551325739818015,0.06,0.03,1.0,1.0
33,5,511403323.0,1.5785,1.6616,0.2129,-46.775,4.3442,15.4175,0.4343,6.5213,4.8459,10.64,-15.5191,17.3675,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.77621264014888,0.7579228288953839,1.1,0.5800000000000001,1.0,0.0
33,6,1022806646.0,0.2724,0.965,0.1863,-12.4941,2.2957,-47.1548,0.0552,3.8284,17.412,8.22,-16.7576,-14.7776,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.69519012742551,0.4226070899227839,0.02,0.56,1.0,0.0
33,7,1022806646.0,0.2707,0.9506,0.0071,-96.1889,2.2816,-0.6142,-0.2035,3.0946,-19.168,0.31,-96.1532,-99.5906,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.940343263715709,0.388436404923366,0.02,0.02,,
34,1,103350000.0,3.9259,1.6645,0.83,18.5714,6.7698,-57.3958,-2.2337,1.6824,53.4023,12.68,30.1015,38.5882,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.909822247984477,0.4189086360471136,0.5,,1.0,1.0
34,2,103350000.0,3.9259,2.0714,0.47,-43.3735,7.2093,6.4921,0.2848,1.8867,12.1436,13.6,5.7147,12.5785,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.061134772134064,0.33400274158733456,1.5,1.0,1.0,0.0
34,3,206700000.0,1.463,1.033,0.33,-29.7872,3.6818,-48.9299,-0.2668,0.8411,-10.8367,9.08,-31.8268,-30.3687,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.576897680642898,0.4684357483734996,0.1,0.8,1.0,0.0
34,4,214599453.0,1.756,0.9181,0.023,-93.0303,3.853,4.6499,-0.0146,0.8343,2.9796,0.58,-93.2591,-87.1734,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.785468581632203,0.375645370141552,0.1,0.1,1.0,1.0
34,5,214599453.0,1.756,0.9277,0.0436,89.5652,3.8627,0.2518,-0.0434,0.7692,-7.8073,2.79,371.2139,297.8582,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75175009486952,0.4451563398698954,1.6,0.8500000000000001,1.0,0.0
34,6,660399255.0,1.1735,0.3251,0.0453,3.8991,2.5932,-32.8656,0.1831,0.3608,39.5552,3.19,-35.9768,38.3439,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.681371190819062,0.5687009547732303,0.1,0.8500000000000001,1.0,0.0
34,7,669279255.0,1.1604,0.3551,0.1539,239.7351,2.5810000000000004,-0.4705,-0.0663,0.6319,83.5887,6.09,225.6642,126.8734,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.996972694444715,0.4681350963460448,0.1,0.1,,
35,1,101200000.0,3.3122,0.7421,0.2,-76.4706,5.1151,-53.5342,-0.6939,4.6599,26.8622,4.01,-34.3374,-31.5095,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.1667789873691583,0.4270578487350549,0.1,,1.0,1.0
35,2,103030000.0,3.4234,0.7932,0.09,-55.0,5.2896,3.4115,-1.8643,6.6025,44.2511,3.41,-15.9569,-6.7099,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.7097127080433543,0.4257174103142297,1.097859,0.5989295,1.0,0.0
35,3,205284991.0,1.1987,0.2827,-0.04,-144.4444,2.5463,-51.8621,0.138,3.0586,-7.6997,-1.7,-152.1003,-145.1655,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.267638100001166,0.4500302974025235,0.05,0.5739295,1.0,1.0
35,4,203723519.0,1.1792,0.3302,0.05,225.0,2.6641,4.6263,0.1043,2.4091,-21.8337,4.07,329.0442,375.4252,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.386998053542221,0.5865005205076422,1.15,0.6,1.0,1.0
35,5,534763213.0,1.9741,0.1394,0.04,-20.0,3.1739,19.1359,-0.0958,3.3125,260.9278,4.31,-44.1186,54.1291,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.551629655215693,1.0730944543880128,1.05,1.1,1.0,0.0
35,6,1069526426.0,0.4871,0.2182,0.19,375.0,1.7508,-44.8376,0.2154,3.9476,138.3465,11.33,385.3804,462.55300000000005,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.075118910989016,0.5661232712174439,0.121272,0.585636,1.0,0.0
35,7,1069526426.0,0.4871,0.2319,0.13,-31.5789,1.7639,0.7482,0.0207,6.9188,75.2671,7.65,-29.5343,-15.7532,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.913355004005169,0.26664260422217423,0.03,0.07563600000000001,,
36,1,276800000.0,1.4462,-1.2649,0.41,925.0,1.2927,45.9194,0.1343,4.9502,84.9258,37.34,665.6610000000001,968.9444,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.087592674776911,0.4669435401078311,0.0,,0.0,0.0
36,2,276800000.0,1.4462,-1.2122,0.05,-87.8049,1.3454,4.0767,0.134,5.0925,2.8747,3.89,-87.554,-87.4266,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8579087218609205,0.4031687849147815,0.0,0.0,0.0,0.0
36,3,276800000.0,1.4462,-1.7853,-0.57,-1240.0,0.7724,-42.5896,0.183,3.2111,-36.944,-54.11,-1994.2423,-1232.8134,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.119866797778573,0.36606340196737575,0.0,0.0,0.0,0.0
36,4,342926168.0,2.9954,-1.1145,0.17,129.8246,3.0048,289.0212,1.2507,3.5939,38.6573,3.04,108.4584,139.7048,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.589025074822699,0.3054819300226552,0.0,0.0,1.0,1.0
36,5,444486764.0,2.6203,-0.7113,-0.01,-105.8824,3.0158,0.3661,-0.9341,3.5597,28.3833,-5.2,-107.2812,-111.875,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09419721879963,0.5827122258067555,1.0,0.5,0.0,0.0
36,6,1133684103.0,0.9441,-0.2484,0.03,400.0,1.7376,-42.3834,0.3553,1.4564,4.3484,2.03,484.2197,518.1266,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.587514739061683,0.5943801490665612,0.0,0.5,0.0,0.0
36,7,1133684103.0,0.9453,-0.1578,0.09,200.0,1.8294,5.2831,0.0328,1.6381,12.4798,5.08,182.2102,229.5916,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.080958487953487,0.4213879782624058,0.0,0.0,,
37,5,40800000.0,3.9396,3.4112,0.8079,-17.771,8.726,41.0263,0.8599,4.1417,15.8602,9.72,-42.9059,7.3576,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.584823660694724,0.8481078940772105,1.2,0.7,1.0,0.0
37,6,81600000.0,1.4698,2.0005,0.4304,-46.7261,4.7583,-45.4699,-1.2231,2.1475,3.7033,9.16,-0.2195,8.8201,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.93775075212335,0.5259756666475506,0.25,0.725,1.0,0.0
37,7,81600000.0,1.4698,2.166,0.4563,6.0177,4.9553,4.1401,0.0577,2.2805,6.1921,8.9,1.8041,6.0199,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.000883571383252,0.4321718863479245,0.25,0.25,,
38,5,88000000.0,2.6887,2.4738,0.38,-32.1429,6.4973,,0.4885,4.7405,-20.1154,5.98,-46.2917,-22.2023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.39408535780207,0.7190554932667346,0.125,0.0625,1.0,0.0
38,6,88000000.0,2.6887,2.4516,0.12,-68.4211,6.4886,-0.1339,-0.5684,3.4882,-26.4157,1.79,-64.5656,-64.6136,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.31422321846023,0.4600664308664255,0.04,0.0825,0.0,0.0
38,7,88000000.0,2.6887,1.4446,-0.97,-908.3333,5.4816,-15.5195,-0.4392,4.1771,19.7472,-16.17,-1084.645,-931.8428,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.86557951615004,0.3120766554549049,0.0,0.02,,
39,4,179500000.0,1.1923,0.8922,0.2,-28.5714,3.1843,12.3725,0.0433,2.5061,-3.3584,6.78,-49.955,-24.9481,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.254203841625626,0.4902816254272051,0.1,0.05,1.0,1.0
39,5,179500000.0,1.1923,0.9279,0.08,-60.0,3.2345,1.5765,0.0396,2.6875,7.2379999999999995,4.69,-6.9056,-5.4378,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.593653214955056,0.5046743022950224,1.11,0.6050000000000001,1.0,0.0
39,6,446198794.0,2.2652,0.4386,0.13,62.5,3.7593,16.2251,-0.0087,1.4561,34.6822,4.52,-34.4038,89.5196,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11181115560205,0.5188120105497809,0.05,0.5800000000000001,1.0,0.0
39,7,446198794.0,2.2652,0.4831,0.09,-30.7692,3.8043,1.197,-0.0941,1.6344,12.2477,2.5,-18.7972,-17.8287,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.70892485636649,0.18761325741222207,0.05,0.05,,
40,1,1279077898.0,0.2907,1.325,0.4801,51.3079,2.7224,21.3515,-0.3553,3.5385,40.714,19.33,24.6582,50.8518,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26857225387906,0.4716022180227332,0.0,,1.0,1.0
40,2,1279077898.0,0.4316,1.6684,0.2998,-37.5547,3.2169,18.1641,0.4156,3.0887,-12.7117,12.6,-36.5727,-27.1086,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29294925834758,0.4041940360349526,0.5,0.25,1.0,0.0
40,3,1719160378.0,0.9729,1.1091,0.15,-49.9666,3.2227,0.1803,0.5508,1.9623,-14.6115,5.84,-61.9069,-49.5679,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.725129554030708,0.3307252979500387,0.05,0.275,0.0,0.0
40,4,1719160378.0,0.9729,1.2144,0.16,6.6667,3.3418,3.6957,-0.0499,2.0062,2.2398,4.91,14.052,12.6697,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.767780772974701,0.4243112218659397,0.0,0.025,0.0,0.0
40,5,1719160378.0,0.9722,1.2262,0.02,-87.5,3.3573,0.4638,-0.0012,1.3555,-32.4326,0.54,-88.9429,-95.0666,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.235309035236655,0.6596820099264584,0.0,0.0,1.0,0.0
40,6,1719160378.0,0.9722,1.265,0.04,100.0,3.3947,1.114,-0.3833,1.3933,2.7843,1.16,115.094,130.9021,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.964138445676291,0.5011474840377463,0.022000000000000002,0.011000000000000001,1.0,1.0
